,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,2.90834927559,2926.88745117,13.3536890243,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.6191997465,4224,11.2135648727,2.90834927559,2.90834927559
1,1.26190991523e-06,2.90834903717,2926.88745117,13.3565198646,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.622376833,4224,11.2135648727,2.90834927559,2.90834927559
2,1.66976997207e-06,2.90834903717,2926.88745117,13.3669112589,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6340588597,4224,11.2135648727,2.90834927559,2.90834927559
3,2.20945389628e-06,2.90834903717,2926.88745117,13.3693555466,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.6365756704,4224,11.2135648727,2.90834927559,2.90834927559
4,2.92356799036e-06,2.90834927559,2926.88745117,13.3649976986,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.632595797,4224,11.2135648727,2.90834927559,2.90834927559
5,3.86849023926e-06,2.90834951401,2926.88745117,13.3641562503,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6317652676,4224,11.2135648727,2.90834927559,2.90834927559
6,5.11881899001e-06,2.90834927559,2926.88745117,13.3672948099,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6344878117,4224,11.2135648727,2.90834927559,2.90834927559
7,6.77326488585e-06,2.90834903717,2926.88745117,13.3667442696,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.6338781505,4224,11.2135648727,2.90834927559,2.90834927559
8,8.96244182513e-06,2.90834903717,2926.88745117,13.3519089394,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6175025198,4224,11.2135648727,2.90834927559,2.90834927559
9,1.18591788123e-05,2.90834927559,2926.88745117,13.3674812842,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6346890843,4224,11.2135648727,2.90834927559,2.90834927559
10,1.56921669259e-05,2.90834927559,2926.88745117,13.3649982304,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.6326001181,4224,11.2135648727,2.90834927559,2.90834927559
11,2.07640077861e-05,2.90834879875,2926.88745117,13.3520429784,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.6176445918,4224,11.2135648727,2.90834927559,2.90834927559
12,2.74751109828e-05,2.90834927559,2926.88745117,13.3689949642,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6361799444,4224,11.2135648727,2.90834927559,2.90834927559
13,3.63553008356e-05,2.90834975243,2926.88745117,13.369179535,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6363889356,4224,11.2135648727,2.90834927559,2.90834927559
14,4.81056413264e-05,2.90834879875,2926.88745117,13.3636779882,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6315534898,4224,11.2135648727,2.90834927559,2.90834927559
15,6.36537952232e-05,2.90834927559,2926.88745117,13.3551643443,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.6208961932,4224,11.2135648727,2.90834927559,2.90834927559
16,8.42272420414e-05,2.90834784508,2926.88745117,13.3536734987,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.619194956,4224,11.2135648727,2.90834927559,2.90834927559
17,0.000111450201075,2.90834832191,2926.88745117,13.3663245616,11.2135639191,9564,3.51200842857,10.7828474045,11.2373161316,11.6334424646,4224,11.2135648727,2.90834927559,2.90834927559
18,0.000147471859236,2.90834927559,2926.88745117,13.3643495759,11.2135648727,9564,3.51200842857,10.7828474045,11.2373161316,11.631998762,4224,11.2135648727,2.90834927559,2.90834927559
19,0.000195136017282,2.9083609581,2926.88745117,13.3244415651,11.2135591507,9564,3.51200842857,10.7828474045,11.2373161316,11.5936004394,4224,11.2135648727,2.90834927559,2.90834927559
20,0.000258205633145,2.90835094452,2926.88745117,13.2421161067,11.2135753632,9564,3.51200842857,10.7828474045,11.2373161316,11.518971136,4224,11.2135648727,2.90834927559,2.90834927559
21,0.000341659877449,2.90832161903,2926.88745117,12.5103296705,11.2135181427,9564,3.51200842857,10.7828474045,11.2373161316,10.9514171646,4224,11.2135648727,2.90834927559,2.90834927559
22,0.000452087260783,2.90833878517,2926.88745117,13.2982898249,11.2135562897,9564,3.51200842857,10.7828474045,11.2373161316,11.5778295315,4224,11.2135648727,2.90834927559,2.90834927559
23,0.000598205719143,2.90813922882,2926.88745117,12.5937681733,11.2135438919,9564,3.51200842857,10.7828474045,11.2373161316,11.0419788046,4224,11.2135648727,2.90834927559,2.90834927559
24,0.00079155084677,2.90831780434,2926.88745117,13.2580533238,11.2135343552,9564,3.51200842857,10.7828474045,11.2373161316,11.5317420465,4224,11.2135648727,2.90834927559,2.90834927559
25,0.00104738678783,2.9084713459,2926.88745117,12.9045122087,11.2134780884,9564,3.51200842857,10.7828474045,11.2373161316,11.2184897414,4224,11.2135648727,2.90834927559,2.90834927559
26,0.001385911135,2.90845012665,2926.88745117,12.9192473061,11.2134923935,9564,3.51200842857,10.7828474045,11.2373161316,11.2254156142,4224,11.2135648727,2.90834927559,2.90834927559
27,0.00183384947013,2.9083442688,2926.88745117,11.9583868044,11.2134542465,9564,3.51200842857,10.7828474045,11.2373161316,10.4348787699,4224,11.2135648727,2.90834927559,2.90834927559
