,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,2.17904639244,1263.34265137,12.0674611933,11.7944345474,5119,2.67418193817,11.326842308,11.5939216614,10.8726973515,2087,11.7944355011,2.17904639244,2.17904639244
1,1.26190991523e-06,2.17904639244,1263.34265137,12.0674634816,11.7944355011,5119,2.67418193817,11.326842308,11.5939216614,10.8726975925,2087,11.7944355011,2.17904639244,2.17904639244
2,1.66976997207e-06,2.17904686928,1263.34265137,12.0674580551,11.7944345474,5119,2.67418193817,11.326842308,11.5939216614,10.8726931028,2087,11.7944355011,2.17904639244,2.17904639244
3,2.20945389628e-06,2.17904543877,1263.34265137,12.0674585183,11.7944345474,5119,2.67418193817,11.326842308,11.5939216614,10.8726955959,2087,11.7944355011,2.17904639244,2.17904639244
4,2.92356799036e-06,2.1790459156,1263.34265137,12.0674626175,11.7944355011,5119,2.67418193817,11.326842308,11.5939216614,10.8726960463,2087,11.7944355011,2.17904639244,2.17904639244
5,3.86849023926e-06,2.17904615402,1263.34265137,12.0674607627,11.7944345474,5119,2.67418193817,11.326842308,11.5939216614,10.872697333,2087,11.7944355011,2.17904639244,2.17904639244
6,5.11881899001e-06,2.1790459156,1263.34265137,12.0674562748,11.7944355011,5119,2.67418193817,11.326842308,11.5939216614,10.8726949933,2087,11.7944355011,2.17904639244,2.17904639244
7,6.77326488585e-06,2.1790459156,1263.34265137,12.0674557284,11.7944345474,5119,2.67418193817,11.326842308,11.5939216614,10.8726934469,2087,11.7944355011,2.17904639244,2.17904639244
8,8.96244182513e-06,2.17904615402,1263.34265137,12.0674580297,11.7944345474,5119,2.67418193817,11.326842308,11.5939216614,10.8726942857,2087,11.7944355011,2.17904639244,2.17904639244
9,1.18591788123e-05,2.17904543877,1263.34265137,12.067455704,11.7944345474,5119,2.67418193817,11.326842308,11.5939216614,10.8726923947,2087,11.7944355011,2.17904639244,2.17904639244
