,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,240.310623169,76.7782745361,40.3886955845,4119.55371094,13113,751.11138916,80.7894973755,4098.32177734,3456.82797285,1272,4119.55419922,240.310897827,240.310897827
1,1.26190991523e-06,240.31086731,76.7782745361,40.389217592,4119.55419922,13113,751.11138916,80.7894973755,4098.32177734,3456.82489756,1272,4119.55419922,240.310897827,240.310897827
2,1.66976997207e-06,240.310928345,76.7782745361,40.3886516708,4119.55371094,13113,751.11138916,80.7894973755,4098.32177734,3456.82846664,1272,4119.55419922,240.310913086,240.310897827
3,2.20945389628e-06,240.310791016,76.7782745361,40.3883758174,4119.55322266,13113,751.11138916,80.7894973755,4098.32177734,3456.82966862,1272,4119.55371094,240.310897827,240.310897827
4,2.92356799036e-06,240.310684204,76.7782745361,40.3885462028,4119.55322266,13113,751.11138916,80.7894973755,4098.32177734,3456.82921765,1272,4119.55419922,240.310882568,240.310897827
5,3.86849023926e-06,240.310546875,76.7782745361,40.3888309467,4119.55322266,13113,751.11138916,80.7894973755,4098.32177734,3456.82651909,1272,4119.55419922,240.310897827,240.310897827
6,5.11881899001e-06,240.31098938,76.7782745361,40.3886871047,4119.55322266,13113,751.11138916,80.7894973755,4098.32177734,3456.82684787,1272,4119.55419922,240.310897827,240.310897827
7,6.77326488585e-06,240.310760498,76.7782745361,40.3885799186,4119.55273438,13113,751.11138916,80.7894973755,4098.32177734,3456.82786995,1272,4119.55419922,240.310897827,240.310897827
8,8.96244182513e-06,240.310714722,76.7782745361,40.3886053664,4119.55273438,13113,751.11138916,80.7894973755,4098.32177734,3456.82752936,1272,4119.55419922,240.310897827,240.310897827
9,1.18591788123e-05,240.310928345,76.7782745361,40.3888171653,4119.55224609,13113,751.11138916,80.7894973755,4098.32177734,3456.82608849,1272,4119.55419922,240.310897827,240.310897827
10,1.56921669259e-05,240.310699463,76.7782745361,40.3882311529,4119.55273438,13113,751.11138916,80.7894973755,4098.32177734,3456.83170616,1272,4119.55419922,240.310897827,240.310897827
11,2.07640077861e-05,240.31072998,76.7782745361,40.3882881587,4119.55224609,13113,751.11138916,80.7894973755,4098.32177734,3456.82920414,1272,4119.55419922,240.310882568,240.310897827
12,2.74751109828e-05,240.310958862,76.7782745361,31.7223856352,4119.55126953,13113,751.11138916,80.7894973755,4098.32177734,3554.97072953,1272,4119.55371094,240.310897827,240.310897827
13,3.63553008356e-05,240.314071655,76.7782745361,31.3621671212,4119.56689453,13113,751.11138916,80.7894973755,4098.32177734,3573.75412661,1272,4119.55371094,240.310913086,240.310897827
14,4.81056413264e-05,240.310684204,76.7782745361,30.5531983739,4119.52197266,13113,751.11138916,80.7894973755,4098.32177734,3579.23548359,1272,4119.55419922,240.310897827,240.310897827
15,6.36537952232e-05,240.28855896,76.7782745361,40.0312029567,4119.41064453,13113,751.11138916,80.7894973755,4098.32177734,3458.73240124,1272,4119.55419922,240.310897827,240.310897827
16,8.42272420414e-05,240.310470581,76.7782745361,30.8815847501,4119.54980469,13113,751.11138916,80.7894973755,4098.32177734,3576.79729161,1272,4119.55419922,240.310897827,240.310897827
