,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,288.481170654,58.0243225098,45.3081302763,5533.54296875,25864,346.947784424,109.571144104,5627.77441406,4383.25060857,7594,5533.54296875,288.481109619,288.481109619
1,1.26190991523e-06,288.481079102,58.0243225098,45.308118183,5533.54296875,25864,346.947784424,109.571144104,5627.77490234,4383.25120625,7594,5533.54296875,288.481109619,288.481109619
2,1.66976997207e-06,288.480895996,58.0243225098,45.3081107783,5533.54394531,25864,346.947784424,109.571144104,5627.77441406,4383.25182145,7594,5533.54296875,288.481109619,288.481109619
3,2.20945389628e-06,288.480987549,58.0243225098,45.308081858,5533.54296875,25864,346.947784424,109.571144104,5627.77441406,4383.25184603,7594,5533.54296875,288.481109619,288.481109619
4,2.92356799036e-06,288.481079102,58.0243225098,45.3081195968,5533.54296875,25864,346.947784424,109.571144104,5627.77441406,4383.25129355,7594,5533.54296875,288.481109619,288.481109619
5,3.86849023926e-06,288.480773926,58.0243225098,45.3080764942,5533.54296875,25864,346.947784424,109.571144104,5627.77441406,4383.25236312,7594,5533.54296875,288.481109619,288.481109619
6,5.11881899001e-06,288.481109619,58.0243225098,45.3080370286,5533.54296875,25864,346.947784424,109.571144104,5627.77441406,4383.25327252,7594,5533.54296875,288.481109619,288.481109619
7,6.77326488585e-06,288.480895996,58.0243225098,45.3080267835,5533.54248047,25864,346.947784424,109.571144104,5627.77441406,4383.25315602,7594,5533.54296875,288.481109619,288.481109619
8,8.96244182513e-06,288.481231689,58.0243225098,45.3079966259,5533.54248047,25864,346.947784424,109.571144104,5627.77441406,4383.253658,7594,5533.54296875,288.481109619,288.481109619
9,1.18591788123e-05,288.480957031,58.0243225098,45.3079467797,5533.54199219,25864,346.947784424,109.571144104,5627.77441406,4383.25467817,7594,5533.54296875,288.481109619,288.481109619
10,1.56921669259e-05,288.481414795,58.0243225098,45.307908683,5533.54052734,25864,346.947784424,109.571144104,5627.77441406,4383.25445979,7594,5533.54296875,288.481109619,288.481109619
11,2.07640077861e-05,288.481109619,58.0243225098,45.3078604512,5533.54101562,25864,346.947784424,109.571144104,5627.77441406,4383.25563602,7594,5533.54296875,288.481109619,288.481109619
12,2.74751109828e-05,288.481536865,58.0243225098,45.3077388954,5533.5390625,25864,346.947784424,109.571144104,5627.77441406,4383.25773541,7594,5533.54296875,288.481109619,288.481109619
