,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,811.87512207,76.7782745361,24.6749862256,2857.51879883,11807,220.809570312,57.259059906,2936.18188477,2716.15748321,18216,2857.51879883,811.875183105,811.875244141
1,1.26190991523e-06,811.875183105,76.7782745361,24.6753409758,2857.51879883,11807,220.809570312,57.259059906,2936.18188477,2716.16136225,18216,2857.51879883,811.875183105,811.875244141
2,1.66976997207e-06,811.875244141,76.7782745361,24.6749835329,2857.51904297,11807,220.809570312,57.259059906,2936.18188477,2716.15776507,18216,2857.51879883,811.875183105,811.875244141
3,2.20945389628e-06,811.875,76.7782745361,24.6751205658,2857.51879883,11807,220.809570312,57.259059906,2936.18188477,2716.15896595,18216,2857.51879883,811.875244141,811.875244141
4,2.92356799036e-06,811.875183105,76.7782745361,24.6750365905,2857.51904297,11807,220.809570312,57.259059906,2936.18188477,2716.15821167,18216,2857.51879883,811.875183105,811.875244141
5,3.86849023926e-06,811.875061035,76.7782745361,24.6751028178,2857.51928711,11807,220.809570312,57.259059906,2936.18188477,2716.15904511,18216,2857.51879883,811.875244141,811.875244141
6,5.11881899001e-06,811.87512207,76.7782745361,24.6750249428,2857.51879883,11807,220.809570312,57.259059906,2936.18188477,2716.1578771,18216,2857.51879883,811.875183105,811.875244141
7,6.77326488585e-06,811.875183105,76.7782745361,24.6748266769,2857.51879883,11807,220.809570312,57.259059906,2936.18188477,2716.1557661,18216,2857.51879883,811.875183105,811.875244141
8,8.96244182513e-06,811.875061035,76.7782745361,24.6749515251,2857.51879883,11807,220.809570312,57.259059906,2936.18188477,2716.15712274,18216,2857.51879883,811.875244141,811.875244141
9,1.18591788123e-05,811.875061035,76.7782745361,24.674822352,2857.51855469,11807,220.809570312,57.259059906,2936.18188477,2716.15555182,18216,2857.51879883,811.875183105,811.875244141
10,1.56921669259e-05,811.874938965,76.7782745361,24.6749443434,2857.51806641,11807,220.809570312,57.259059906,2936.18188477,2716.15650881,18216,2857.51879883,811.875244141,811.875244141
11,2.07640077861e-05,811.875061035,76.7782745361,24.6749005364,2857.51782227,11807,220.809570312,57.259059906,2936.18188477,2716.15583534,18216,2857.51879883,811.875244141,811.875244141
12,2.74751109828e-05,811.875061035,76.7782745361,24.6747209546,2857.51733398,11807,220.809570312,57.259059906,2936.18188477,2716.15363613,18216,2857.51879883,811.875183105,811.875244141
13,3.63553008356e-05,811.875061035,76.7782745361,24.6749314294,2857.51733398,11807,220.809570312,57.259059906,2936.18188477,2716.15592429,18216,2857.51879883,811.875244141,811.875244141
14,4.81056413264e-05,811.875,76.7782745361,24.6745759578,2857.5168457,11807,220.809570312,57.259059906,2936.18188477,2716.15147687,18216,2857.51879883,811.875183105,811.875244141
15,6.36537952232e-05,811.875061035,76.7782745361,19.2941960077,2857.51660156,11807,220.809570312,57.259059906,2936.18188477,2697.09552158,18216,2857.51879883,811.875183105,811.875244141
16,8.42272420414e-05,811.875061035,76.7782745361,19.2771016454,2857.51611328,11807,220.809570312,57.259059906,2936.18188477,2697.20543728,18216,2857.51879883,811.875244141,811.875244141
17,0.000111450201075,811.874816895,76.7782745361,19.2846657172,2857.51391602,11807,220.809570312,57.259059906,2936.18188477,2697.16956367,18216,2857.51879883,811.875183105,811.875244141
18,0.000147471859236,811.874816895,76.7782745361,19.2614692923,2857.51342773,11807,220.809570312,57.259059906,2936.18188477,2697.22179569,18216,2857.51879883,811.875244141,811.875244141
19,0.000195136017282,811.875061035,76.7782745361,19.2897756727,2857.51098633,11807,220.809570312,57.259059906,2936.18188477,2697.09772495,18216,2857.51879883,811.875183105,811.875244141
20,0.000258205633145,811.875061035,76.7782745361,19.2862641057,2857.50927734,11807,220.809570312,57.259059906,2936.18188477,2697.14360927,18216,2857.51879883,811.875244141,811.875244141
21,0.000341659877449,811.874633789,76.7782745361,19.3216614938,2857.50756836,11807,220.809570312,57.259059906,2936.18188477,2697.13737801,18216,2857.51879883,811.875244141,811.875244141
22,0.000452087260783,811.874694824,76.7782745361,19.2844378063,2857.50146484,11807,220.809570312,57.259059906,2936.18188477,2697.11419607,18216,2857.51879883,811.875244141,811.875244141
23,0.000598205719143,811.874450684,76.7782745361,18.5176542283,2857.49560547,11807,220.809570312,57.259059906,2936.18188477,2698.3024682,18216,2857.51879883,811.875183105,811.875244141
24,0.00079155084677,811.874389648,76.7782745361,18.5194356395,2857.49023438,11807,220.809570312,57.259059906,2936.18188477,2698.08277717,18216,2857.51879883,811.875183105,811.875244141
25,0.00104738678783,811.874206543,76.7782745361,18.5159970037,2857.48168945,11807,220.809570312,57.259059906,2936.18188477,2698.24313544,18216,2857.51879883,811.875183105,811.875244141
26,0.001385911135,811.874084473,76.7782745361,18.5163373773,2857.46484375,11807,220.809570312,57.259059906,2936.18188477,2698.23617237,18216,2857.51879883,811.875183105,811.875244141
27,0.00183384947013,811.873168945,76.7782745361,18.5155425942,2857.45117188,11807,220.809570312,57.259059906,2936.18188477,2698.20230393,18216,2857.51879883,811.875183105,811.875244141
28,0.00242656515911,811.873046875,76.7782745361,18.4485974917,2857.42578125,11807,220.809570312,57.259059906,2936.18188477,2698.83835635,18216,2857.51879883,811.875244141,811.875244141
29,0.0032108516898,811.871459961,76.7782745361,18.4474453486,2857.39599609,11807,220.809570312,57.259059906,2936.18188477,2699.0108597,18216,2857.51879883,811.875244141,811.875244141
30,0.00424862606451,811.870117188,76.7782745361,18.4470976851,2857.35986328,11807,220.809570312,57.259059906,2936.18188477,2699.09051958,18216,2857.51879883,811.875244141,811.875244141
31,0.00562181835994,811.868347168,76.7782745361,18.4345603274,2857.30517578,11807,220.809570312,57.259059906,2936.18188477,2699.10751835,18216,2857.51879883,811.875183105,811.875244141
32,0.00743883755058,811.867980957,76.7782745361,18.4459626722,2857.23876953,11807,220.809570312,57.259059906,2936.18188477,2698.93062821,18216,2857.51879883,811.875183105,811.875244141
33,0.00984313338995,811.865966797,76.7782745361,18.4449963038,2857.14990234,11807,220.809570312,57.259059906,2936.18188477,2698.65864155,18216,2857.51879883,811.875244141,811.875244141
34,0.013024517335,811.862609863,76.7782745361,18.4312478177,2857.03613281,11807,220.809570312,57.259059906,2936.18188477,2698.96780383,18216,2857.51879883,811.875244141,811.875244141
35,0.0172341521829,811.858886719,76.7782745361,18.4310740648,2856.87426758,11807,220.809570312,57.259059906,2936.18188477,2699.19505698,18216,2857.51879883,811.875244141,811.875244141
36,0.0228043757379,811.85333252,76.7782745361,18.4284642926,2856.65893555,11807,220.809570312,57.259059906,2936.18188477,2698.50041605,18216,2857.51879883,811.875183105,811.875244141
37,0.0301749445498,811.848327637,76.7782745361,18.4259412833,2856.37573242,11807,220.809570312,57.259059906,2936.18188477,2698.1715829,18216,2857.51879883,811.875183105,811.875244141
38,0.0399277433753,811.839355469,76.7782745361,18.4233001184,2856.02612305,11807,220.809570312,57.259059906,2936.18188477,2698.09957769,18216,2857.51879883,811.875244141,811.875244141
39,0.0528327301145,811.822998047,76.7782745361,18.4192115381,2855.52905273,11807,220.809570312,57.259059906,2936.18188477,2697.60481176,18216,2857.51879883,811.875244141,811.875244141
40,0.0699087157845,811.811462402,76.7782745361,18.4110936391,2854.91796875,11807,220.809570312,57.259059906,2936.18188477,2697.10494184,18216,2857.51879883,811.875244141,811.875244141
41,0.0925038084388,811.801086426,76.7782745361,18.4042495523,2854.08203125,11807,220.809570312,57.259059906,2936.18188477,2696.23192857,18216,2857.51879883,811.875183105,811.875244141
42,0.122401826084,811.762023926,76.7782745361,18.3951769324,2852.99194336,11807,220.809570312,57.259059906,2936.18188477,2695.04782619,18216,2857.51879883,811.875183105,811.875244141
43,0.161963135004,811.764831543,76.7782745361,18.3815537864,2851.43676758,11807,220.809570312,57.259059906,2936.18188477,2693.77014602,18216,2857.51879883,811.875183105,811.875244141
44,0.214310988784,811.71661377,76.7782745361,18.3655880536,2849.52514648,11807,220.809570312,57.259059906,2936.18188477,2691.77173771,18216,2857.51879883,811.875183105,811.875244141
45,0.283578127623,811.690307617,76.7782745361,18.3450028395,2847.0,11807,220.809570312,57.259059906,2936.18188477,2689.5546701,18216,2857.51879883,811.875183105,811.875244141
46,0.375232994556,811.680664062,76.7782745361,18.3159667292,2843.60327148,11807,220.809570312,57.259059906,2936.18188477,2686.09179505,18216,2857.51879883,811.875183105,811.875244141
