,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,432.951141357,76.7782745361,14.3681202078,1812.51049805,9526,199.60736084,36.3842277527,1823.10656738,1648.01268615,2531,1812.51098633,432.951141357,432.951141357
1,1.26190991523e-06,432.951141357,76.7782745361,14.3681592506,1812.51074219,9526,199.60736084,36.3842277527,1823.10656738,1648.01378244,2531,1812.51098633,432.951141357,432.951141357
2,1.66976997207e-06,432.951171875,76.7782745361,14.3681751151,1812.51074219,9526,199.60736084,36.3842277527,1823.10656738,1648.01358542,2531,1812.51098633,432.951141357,432.951141357
3,2.20945389628e-06,432.951171875,76.7782745361,14.3681941654,1812.51086426,9526,199.60736084,36.3842277527,1823.10656738,1648.01297351,2531,1812.51098633,432.951141357,432.951141357
4,2.92356799036e-06,432.951141357,76.7782745361,14.3681742507,1812.51074219,9526,199.60736084,36.3842277527,1823.10656738,1648.01428629,2531,1812.51098633,432.951141357,432.951141357
5,3.86849023926e-06,432.951141357,76.7782745361,14.3682153634,1812.51049805,9526,199.60736084,36.3842277527,1823.10656738,1648.01385713,2531,1812.51098633,432.951141357,432.951141357
6,5.11881899001e-06,432.95111084,76.7782745361,14.3681598091,1812.51074219,9526,199.60736084,36.3842277527,1823.10656738,1648.01392587,2531,1812.51098633,432.951141357,432.951141357
7,6.77326488585e-06,432.951202393,76.7782745361,14.3679990737,1812.51074219,9526,199.60736084,36.3842277527,1823.10656738,1648.01292323,2531,1812.51098633,432.951141357,432.951141357
8,8.96244182513e-06,432.951171875,76.7782745361,14.3680421992,1812.51049805,9526,199.60736084,36.3842277527,1823.10656738,1648.01291099,2531,1812.51098633,432.951141357,432.951141357
9,1.18591788123e-05,432.951141357,76.7782745361,14.3681635053,1812.51037598,9526,199.60736084,36.3842277527,1823.10656738,1648.01362109,2531,1812.51098633,432.951141357,432.951141357
10,1.56921669259e-05,432.95111084,76.7782745361,14.3681683784,1812.51013184,9526,199.60736084,36.3842277527,1823.10656738,1648.0137279,2531,1812.51098633,432.951141357,432.951141357
11,2.07640077861e-05,432.95111084,76.7782745361,14.3681718295,1812.51025391,9526,199.60736084,36.3842277527,1823.10656738,1648.01287029,2531,1812.51098633,432.951141357,432.951141357
12,2.74751109828e-05,432.95111084,76.7782745361,14.3680562828,1812.5098877,9526,199.60736084,36.3842277527,1823.10656738,1648.01202982,2531,1812.51098633,432.951141357,432.951141357
13,3.63553008356e-05,432.95111084,76.7782745361,14.3681004759,1812.5098877,9526,199.60736084,36.3842277527,1823.10656738,1648.01250286,2531,1812.51098633,432.951141357,432.951141357
14,4.81056413264e-05,432.95111084,76.7782745361,14.3679345453,1812.5098877,9526,199.60736084,36.3842277527,1823.10656738,1648.01232169,2531,1812.51098633,432.951141357,432.951141357
15,6.36537952232e-05,432.951080322,76.7782745361,14.3680395338,1812.50878906,9526,199.60736084,36.3842277527,1823.10656738,1648.01137372,2531,1812.51098633,432.951141357,432.951141357
16,8.42272420414e-05,432.95111084,76.7782745361,11.2615448488,1812.50915527,9526,199.60736084,36.3842277527,1823.10656738,1706.74362591,2531,1812.51098633,432.951141357,432.951141357
17,0.000111450201075,432.95111084,76.7782745361,11.2586063475,1812.50842285,9526,199.60736084,36.3842277527,1823.10656738,1706.9929852,2531,1812.51098633,432.951141357,432.951141357
18,0.000147471859236,432.951080322,76.7782745361,11.2633260371,1812.50732422,9526,199.60736084,36.3842277527,1823.10656738,1706.57938705,2531,1812.51098633,432.951141357,432.951141357
19,0.000195136017282,432.950958252,76.7782745361,11.2843645569,1812.50671387,9526,199.60736084,36.3842277527,1823.10656738,1704.55592295,2531,1812.51098633,432.951141357,432.951141357
20,0.000258205633145,432.950897217,76.7782745361,11.2490440024,1812.50463867,9526,199.60736084,36.3842277527,1823.10656738,1708.01257025,2531,1812.51098633,432.951141357,432.951141357
21,0.000341659877449,432.95098877,76.7782745361,11.2717557778,1812.50280762,9526,199.60736084,36.3842277527,1823.10656738,1705.70253069,2531,1812.51098633,432.951141357,432.951141357
22,0.000452087260783,432.950836182,76.7782745361,11.2650554218,1812.5012207,9526,199.60736084,36.3842277527,1823.10656738,1706.39671766,2531,1812.51098633,432.951141357,432.951141357
23,0.000598205719143,432.950775146,76.7782745361,11.2570206331,1812.49804688,9526,199.60736084,36.3842277527,1823.10656738,1707.23146221,2531,1812.51098633,432.951141357,432.951141357
24,0.00079155084677,432.950683594,76.7782745361,11.2789015183,1812.49389648,9526,199.60736084,36.3842277527,1823.10656738,1705.08831424,2531,1812.51098633,432.951141357,432.951141357
25,0.00104738678783,432.950408936,76.7782745361,11.0632328155,1812.48754883,9526,199.60736084,36.3842277527,1823.10656738,1721.89269271,2531,1812.51098633,432.951141357,432.951141357
26,0.001385911135,432.950195312,76.7782745361,11.0632153588,1812.48022461,9526,199.60736084,36.3842277527,1823.10656738,1721.87040605,2531,1812.51098633,432.951141357,432.951141357
27,0.00183384947013,432.949768066,76.7782745361,11.0631328835,1812.4708252,9526,199.60736084,36.3842277527,1823.10656738,1721.83179356,2531,1812.51098633,432.951141357,432.951141357
