,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,304.811950684,58.0243225098,35.9318521415,4565.74023438,14444,165.590606689,88.8819885254,4506.83398438,4199.37949094,9000,4565.74023438,304.811859131,304.811859131
1,1.26190991523e-06,304.811981201,58.0243225098,35.9316289813,4565.74023438,14444,165.590606689,88.8819885254,4506.83398438,4199.37926504,9000,4565.74023438,304.811859131,304.811859131
2,1.66976997207e-06,304.811889648,58.0243225098,35.9317558749,4565.73974609,14444,165.590606689,88.8819885254,4506.83398438,4199.3790939,9000,4565.74023438,304.811859131,304.811859131
3,2.20945389628e-06,304.812133789,58.0243225098,35.9316762325,4565.74023438,14444,165.590606689,88.8819885254,4506.83398438,4199.38002017,9000,4565.74023438,304.811859131,304.811859131
4,2.92356799036e-06,304.812011719,58.0243225098,35.9316894514,4565.73974609,14444,165.590606689,88.8819885254,4506.83398438,4199.37900036,9000,4565.73974609,304.811859131,304.811859131
5,3.86849023926e-06,304.811920166,58.0243225098,35.9315176741,4565.73974609,14444,165.590606689,88.8819885254,4506.83398438,4199.37977778,9000,4565.74023438,304.811859131,304.811859131
6,5.11881899001e-06,304.811889648,58.0243225098,35.9316468,4565.73974609,14444,165.590606689,88.8819885254,4506.83398438,4199.37916944,9000,4565.73974609,304.811859131,304.811859131
7,6.77326488585e-06,304.811737061,58.0243225098,35.9317247007,4565.73925781,14444,165.590606689,88.8819885254,4506.83398438,4199.37873878,9000,4565.73974609,304.811828613,304.811859131
8,8.96244182513e-06,304.811859131,58.0243225098,35.9316144632,4565.73876953,14444,165.590606689,88.8819885254,4506.83398438,4199.3784223,9000,4565.73974609,304.811859131,304.811859131
9,1.18591788123e-05,304.811706543,58.0243225098,35.9316410453,4565.73876953,14444,165.590606689,88.8819885254,4506.83398438,4199.37826761,9000,4565.74023438,304.811859131,304.811859131
10,1.56921669259e-05,304.811706543,58.0243225098,35.9314963732,4565.73876953,14444,165.590606689,88.8819885254,4506.83398438,4199.37883089,9000,4565.73974609,304.811828613,304.811859131
11,2.07640077861e-05,304.811584473,58.0243225098,35.9316240892,4565.73828125,14444,165.590606689,88.8819885254,4506.83398438,4199.37708796,9000,4565.73974609,304.811859131,304.811859131
12,2.74751109828e-05,304.811248779,58.0243225098,35.9314875986,4565.73730469,14444,165.590606689,88.8819885254,4506.83398438,4199.37669796,9000,4565.74023438,304.811859131,304.811859131
13,3.63553008356e-05,304.811859131,58.0243225098,35.9315099949,4565.73876953,14444,165.590606689,88.8819885254,4506.83398438,4199.37773361,9000,4565.74023438,304.811859131,304.811859131
14,4.81056413264e-05,304.811065674,58.0243225098,35.9313557331,4565.73681641,14444,165.590606689,88.8819885254,4506.83398438,4199.37586753,9000,4565.74023438,304.811828613,304.811859131
15,6.36537952232e-05,304.811096191,58.0243225098,27.8673829968,4565.73632812,14444,165.590606689,88.8819885254,4506.83398438,4263.11380773,9000,4565.73974609,304.811828613,304.811859131
16,8.42272420414e-05,304.811126709,58.0243225098,27.8317872036,4565.73583984,14444,165.590606689,88.8819885254,4506.83398438,4271.50739866,9000,4565.73974609,304.811859131,304.811859131
17,0.000111450201075,304.810638428,58.0243225098,27.8914047482,4565.73388672,14444,165.590606689,88.8819885254,4506.83398438,4263.42592095,9000,4565.73974609,304.811859131,304.811859131
18,0.000147471859236,304.810638428,58.0243225098,27.8137796014,4565.73095703,14444,165.590606689,88.8819885254,4506.83398438,4274.9000083,9000,4565.73974609,304.811859131,304.811859131
19,0.000195136017282,304.809387207,58.0243225098,27.8288726508,4565.72998047,14444,165.590606689,88.8819885254,4506.83398438,4273.82637196,9000,4565.74023438,304.811828613,304.811859131
20,0.000258205633145,304.809387207,58.0243225098,27.8351755091,4565.72705078,14444,165.590606689,88.8819885254,4506.83398438,4274.05856754,9000,4565.73974609,304.811859131,304.811859131
21,0.000341659877449,304.808013916,58.0243225098,27.8147601436,4565.71923828,14444,165.590606689,88.8819885254,4506.83398438,4274.59510798,9000,4565.74023438,304.811859131,304.811859131
22,0.000452087260783,304.80670166,58.0243225098,27.8255698531,4565.71337891,14444,165.590606689,88.8819885254,4506.83398438,4274.3938519,9000,4565.73974609,304.811828613,304.811859131
23,0.000598205719143,304.803405762,58.0243225098,27.4100741832,4565.69921875,14444,165.590606689,88.8819885254,4506.83398438,4265.84822415,9000,4565.73974609,304.811859131,304.811859131
24,0.00079155084677,304.803405762,58.0243225098,26.8670517979,4565.68896484,14444,165.590606689,88.8819885254,4506.83398438,4273.43322077,9000,4565.73974609,304.811859131,304.811859131
25,0.00104738678783,304.795623779,58.0243225098,26.8527668528,4565.65576172,14444,165.590606689,88.8819885254,4506.83398438,4279.47709684,9000,4565.74023438,304.811859131,304.811859131
26,0.001385911135,304.793487549,58.0243225098,27.4299573653,4565.64648438,14444,165.590606689,88.8819885254,4506.83398438,4266.33993446,9000,4565.74023438,304.811828613,304.811859131
27,0.00183384947013,304.788360596,58.0243225098,26.8267029975,4565.62011719,14444,165.590606689,88.8819885254,4506.83398438,4281.09400982,9000,4565.73974609,304.811859131,304.811859131
28,0.00242656515911,304.780731201,58.0243225098,26.8130308267,4565.58007812,14444,165.590606689,88.8819885254,4506.83398438,4284.22989882,9000,4565.73974609,304.811859131,304.811859131
29,0.0032108516898,304.770202637,58.0243225098,26.8188738291,4565.52539062,14444,165.590606689,88.8819885254,4506.83398438,4278.55130443,9000,4565.74023438,304.811859131,304.811859131
30,0.00424862606451,304.755462646,58.0243225098,26.7990747031,4565.44873047,14444,165.590606689,88.8819885254,4506.83398438,4285.99140603,9000,4565.73974609,304.811828613,304.811859131
31,0.00562181835994,304.737762451,58.0243225098,26.8066203373,4565.36669922,14444,165.590606689,88.8819885254,4506.83398438,4284.79203299,9000,4565.74023438,304.811859131,304.811859131
32,0.00743883755058,304.71496582,58.0243225098,26.8061706747,4565.23925781,14444,165.590606689,88.8819885254,4506.83398438,4284.55595951,9000,4565.73974609,304.811859131,304.811859131
