,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,177.60395813,76.7782745361,39.8764827363,4863.74951172,18338,594.858764648,95.0769042969,4754.59277344,4491.31397227,25559,4863.75,177.604095459,177.6040802
1,1.26190991523e-06,177.603973389,76.7782745361,39.8763190069,4863.75,18338,594.858764648,95.0769042969,4754.59277344,4491.31376828,25559,4863.75048828,177.604095459,177.6040802
2,1.66976997207e-06,177.603927612,76.7782745361,39.8764799883,4863.75,18338,594.858764648,95.0769042969,4754.59277344,4491.31419393,25559,4863.75048828,177.604095459,177.6040802
3,2.20945389628e-06,177.603622437,76.7782745361,39.8763336792,4863.74902344,18338,594.858764648,95.0769042969,4754.59277344,4491.3132673,25559,4863.75,177.604095459,177.6040802
4,2.92356799036e-06,177.604309082,76.7782745361,39.8765205111,4863.75097656,18338,594.858764648,95.0769042969,4754.59277344,4491.31573107,25559,4863.75048828,177.604095459,177.6040802
5,3.86849023926e-06,177.603973389,76.7782745361,39.8764842164,4863.74951172,18338,594.858764648,95.0769042969,4754.59277344,4491.31406742,25559,4863.75048828,177.604095459,177.6040802
6,5.11881899001e-06,177.604003906,76.7782745361,39.8763625022,4863.74951172,18338,594.858764648,95.0769042969,4754.59277344,4491.31364889,25559,4863.75,177.604110718,177.6040802
7,6.77326488585e-06,177.6040802,76.7782745361,39.8763992819,4863.75048828,18338,594.858764648,95.0769042969,4754.59277344,4491.31450375,25559,4863.75,177.604095459,177.6040802
8,8.96244182513e-06,177.603881836,76.7782745361,39.8763037451,4863.74951172,18338,594.858764648,95.0769042969,4754.59277344,4491.313694,25559,4863.75048828,177.604095459,177.6040802
9,1.18591788123e-05,177.603790283,76.7782745361,39.8761075161,4863.74902344,18338,594.858764648,95.0769042969,4754.59277344,4491.31257893,25559,4863.75048828,177.604095459,177.6040802
10,1.56921669259e-05,177.603485107,76.7782745361,39.876253367,4863.74853516,18338,594.858764648,95.0769042969,4754.59277344,4491.31249309,25559,4863.75048828,177.604110718,177.6040802
11,2.07640077861e-05,177.603805542,76.7782745361,39.8760095431,4863.74853516,18338,594.858764648,95.0769042969,4754.59277344,4491.31191333,25559,4863.75048828,177.6040802,177.6040802
12,2.74751109828e-05,177.60333252,76.7782745361,39.8759443762,4863.74755859,18338,594.858764648,95.0769042969,4754.59277344,4491.3107232,25559,4863.75048828,177.604095459,177.6040802
13,3.63553008356e-05,177.603897095,76.7782745361,28.9961120708,4863.74902344,18338,594.858764648,95.0769042969,4754.59277344,4542.94511384,25559,4863.75048828,177.604095459,177.6040802
14,4.81056413264e-05,177.604446411,76.7782745361,28.6701016408,4863.74853516,18338,594.858764648,95.0769042969,4754.59277344,4571.24849599,25559,4863.75048828,177.604095459,177.6040802
15,6.36537952232e-05,177.603149414,76.7782745361,28.6405563255,4863.74658203,18338,594.858764648,95.0769042969,4754.59277344,4575.8237296,25559,4863.75,177.604095459,177.6040802
16,8.42272420414e-05,177.603012085,76.7782745361,28.6339924931,4863.74462891,18338,594.858764648,95.0769042969,4754.59277344,4574.79909167,25559,4863.75048828,177.604095459,177.6040802
