,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,650.825561523,43.8512306213,46.7533683547,4009.18725586,19009,320.546508789,80.0233612061,4119.89794922,3558.03104623,4542,4009.1875,650.825683594,650.825683594
1,1.26190991523e-06,650.825561523,43.8512306213,46.7531139451,4009.18774414,19009,320.546508789,80.0233612061,4119.89794922,3558.02818695,4542,4009.1875,650.825683594,650.825683594
2,1.66976997207e-06,650.825622559,43.8512306213,46.753446615,4009.1875,19009,320.546508789,80.0233612061,4119.89794922,3558.03253213,4542,4009.1875,650.825683594,650.825683594
3,2.20945389628e-06,650.825622559,43.8512306213,46.7534485435,4009.18725586,19009,320.546508789,80.0233612061,4119.89794922,3558.03311023,4542,4009.1875,650.825683594,650.825683594
4,2.92356799036e-06,650.825622559,43.8512306213,46.7534764047,4009.1875,19009,320.546508789,80.0233612061,4119.89794922,3558.03145902,4542,4009.1875,650.825683594,650.825683594
5,3.86849023926e-06,650.825622559,43.8512306213,46.7531673308,4009.18652344,19009,320.546508789,80.0233612061,4119.89794922,3558.02843709,4542,4009.1875,650.825683594,650.825683594
6,5.11881899001e-06,650.825561523,43.8512306213,46.7528264699,4009.18701172,19009,320.546508789,80.0233612061,4119.89794922,3558.02513727,4542,4009.1875,650.825683594,650.825683594
7,6.77326488585e-06,650.825622559,43.8512306213,46.7528180135,4009.18676758,19009,320.546508789,80.0233612061,4119.89794922,3558.02465377,4542,4009.1875,650.825683594,650.825683594
8,8.96244182513e-06,650.825622559,43.8512306213,46.753033676,4009.1862793,19009,320.546508789,80.0233612061,4119.89794922,3558.03008728,4542,4009.1875,650.825683594,650.825683594
9,1.18591788123e-05,650.825561523,43.8512306213,46.7522412492,4009.18652344,19009,320.546508789,80.0233612061,4119.89794922,3558.02000553,4542,4009.1875,650.825683594,650.825683594
10,1.56921669259e-05,650.825683594,43.8512306213,46.7527056926,4009.1862793,19009,320.546508789,80.0233612061,4119.89794922,3558.02518646,4542,4009.1875,650.825683594,650.825683594
11,2.07640077861e-05,650.825744629,43.8512306213,30.4441697803,4009.18701172,19009,320.546508789,80.0233612061,4119.89794922,3589.24608238,4542,4009.1875,650.825683594,650.825683594
12,2.74751109828e-05,650.825561523,43.8512306213,29.1130027671,4009.1862793,19009,320.546508789,80.0233612061,4119.89794922,3655.1239737,4542,4009.1875,650.825683594,650.825683594
13,3.63553008356e-05,650.828186035,43.8512306213,29.2483432486,4009.1875,19009,320.546508789,80.0233612061,4119.89794922,3629.82133284,4542,4009.1875,650.825683594,650.825683594
14,4.81056413264e-05,650.824951172,43.8512306213,29.0488932557,4009.16748047,19009,320.546508789,80.0233612061,4119.89794922,3656.50795742,4542,4009.1875,650.825683594,650.825683594
15,6.36537952232e-05,650.825561523,43.8512306213,29.0696949544,4009.18286133,19009,320.546508789,80.0233612061,4119.89794922,3659.31686993,4542,4009.1875,650.825683594,650.825683594
16,8.42272420414e-05,650.825622559,43.8512306213,29.0514897329,4009.18261719,19009,320.546508789,80.0233612061,4119.89794922,3660.18264557,4542,4009.1875,650.825683594,650.825683594
17,0.000111450201075,650.825805664,43.8512306213,29.0514599285,4009.18115234,19009,320.546508789,80.0233612061,4119.89794922,3661.01559625,4542,4009.1875,650.825683594,650.825683594
18,0.000147471859236,650.825683594,43.8512306213,29.0640387216,4009.17749023,19009,320.546508789,80.0233612061,4119.89794922,3660.97690634,4542,4009.1875,650.825683594,650.825683594
19,0.000195136017282,650.825317383,43.8512306213,26.8871578139,4009.17138672,19009,320.546508789,80.0233612061,4119.89794922,3725.08209564,4542,4009.1875,650.825683594,650.825683594
20,0.000258205633145,650.825317383,43.8512306213,27.5724761737,4009.17407227,19009,320.546508789,80.0233612061,4119.89794922,3685.05172296,4542,4009.1875,650.825683594,650.825683594
21,0.000341659877449,650.825683594,43.8512306213,27.532642145,4009.16381836,19009,320.546508789,80.0233612061,4119.89794922,3695.70749115,4542,4009.1875,650.825683594,650.825683594
22,0.000452087260783,650.825439453,43.8512306213,26.8343366457,4009.15942383,19009,320.546508789,80.0233612061,4119.89794922,3717.46398975,4542,4009.1875,650.825683594,650.825683594
23,0.000598205719143,650.825256348,43.8512306213,26.7576416558,4009.15039062,19009,320.546508789,80.0233612061,4119.89794922,3722.68435338,4542,4009.1875,650.825683594,650.825683594
24,0.00079155084677,650.824951172,43.8512306213,27.1072068006,4009.13891602,19009,320.546508789,80.0233612061,4119.89794922,3712.83032663,4542,4009.1875,650.825683594,650.825683594
25,0.00104738678783,650.824584961,43.8512306213,26.7439692153,4009.11767578,19009,320.546508789,80.0233612061,4119.89794922,3716.63029347,4542,4009.18774414,650.825683594,650.825683594
26,0.001385911135,650.824584961,43.8512306213,26.7579133907,4009.1003418,19009,320.546508789,80.0233612061,4119.89794922,3738.85192372,4542,4009.1875,650.825683594,650.825683594
27,0.00183384947013,650.824401855,43.8512306213,26.7546224621,4009.07617188,19009,320.546508789,80.0233612061,4119.89794922,3730.14382921,4542,4009.1875,650.825683594,650.825683594
28,0.00242656515911,650.819030762,43.8512306213,26.7080867417,4008.98632812,19009,320.546508789,80.0233612061,4119.89794922,3726.59801326,4542,4009.1875,650.825683594,650.825683594
29,0.0032108516898,650.748657227,43.8512306213,27.0526970078,4009.30029297,19009,320.546508789,80.0233612061,4119.89794922,3705.76697157,4542,4009.1875,650.825683594,650.825683594
30,0.00424862606451,650.836120605,43.8512306213,26.7095747,4009.07861328,19009,320.546508789,80.0233612061,4119.89794922,3726.65536198,4542,4009.18774414,650.825683594,650.825683594
31,0.00562181835994,650.83026123,43.8512306213,26.8823754805,4009.20898438,19009,320.546508789,80.0233612061,4119.89794922,3704.80550066,4542,4009.1875,650.825683594,650.825683594
32,0.00743883755058,650.821533203,43.8512306213,26.6822615104,4008.70727539,19009,320.546508789,80.0233612061,4119.89794922,3730.82833131,4542,4009.18774414,650.825683594,650.825683594
33,0.00984313338995,650.819335938,43.8512306213,26.6685413715,4008.5378418,19009,320.546508789,80.0233612061,4119.89794922,3729.59713334,4542,4009.1875,650.825683594,650.825683594
34,0.013024517335,650.817626953,43.8512306213,26.6794587016,4008.3425293,19009,320.546508789,80.0233612061,4119.89794922,3729.83766944,4542,4009.1875,650.825683594,650.825683594
35,0.0172341521829,650.816589355,43.8512306213,26.6714172155,4008.05908203,19009,320.546508789,80.0233612061,4119.89794922,3726.02937647,4542,4009.1875,650.825683594,650.825683594
36,0.0228043757379,650.811462402,43.8512306213,26.6554005874,4007.71166992,19009,320.546508789,80.0233612061,4119.89794922,3726.1913454,4542,4009.1875,650.825683594,650.825683594
37,0.0301749445498,650.809387207,43.8512306213,26.6535183172,4007.20776367,19009,320.546508789,80.0233612061,4119.89794922,3727.43447816,4542,4009.1875,650.825683594,650.825683594
38,0.0399277433753,650.806640625,43.8512306213,26.6483689016,4006.57788086,19009,320.546508789,80.0233612061,4119.89794922,3725.50547704,4542,4009.1875,650.825683594,650.825683594
39,0.0528327301145,650.803344727,43.8512306213,26.6400091193,4005.74365234,19009,320.546508789,80.0233612061,4119.89794922,3724.68192422,4542,4009.1875,650.825683594,650.825683594
40,0.0699087157845,650.798522949,43.8512306213,26.631624751,4004.62475586,19009,320.546508789,80.0233612061,4119.89794922,3723.73894257,4542,4009.1875,650.825683594,650.825683594
41,0.0925038084388,650.796264648,43.8512306213,26.6215587575,4003.14526367,19009,320.546508789,80.0233612061,4119.89794922,3722.2985838,4542,4009.1875,650.825683594,650.825683594
42,0.122401826084,650.801086426,43.8512306213,26.6077929959,4001.20092773,19009,320.546508789,80.0233612061,4119.89794922,3722.36649104,4542,4009.1875,650.825683594,650.825683594
43,0.161963135004,650.814208984,43.8512306213,26.5907256592,3998.62182617,19009,320.546508789,80.0233612061,4119.89794922,3718.80324627,4542,4009.18774414,650.825683594,650.825683594
44,0.214310988784,650.858398438,43.8512306213,26.5683824607,3995.25878906,19009,320.546508789,80.0233612061,4119.89794922,3715.3539028,4542,4009.18774414,650.825683594,650.825683594
45,0.283578127623,650.935424805,43.8512306213,26.5371488657,3990.76293945,19009,320.546508789,80.0233612061,4119.89794922,3712.79618999,4542,4009.1875,650.825683594,650.825683594
46,0.375232994556,651.091552734,43.8512306213,26.4982715191,3984.95776367,19009,320.546508789,80.0233612061,4119.89794922,3707.12412201,4542,4009.1875,650.825683594,650.825683594
47,0.496511489153,651.396484375,43.8512306213,26.4457487824,3977.08666992,19009,320.546508789,80.0233612061,4119.89794922,3699.73581564,4542,4009.1875,650.825683594,650.825683594
48,0.656988203526,651.954223633,43.8512306213,26.3770446663,3966.86108398,19009,320.546508789,80.0233612061,4119.89794922,3690.61911838,4542,4009.18774414,650.825683594,650.825683594
