,C,adv_dist,bestC,noise_dist,orig_dist,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,recon_dist,target_img,target_orig_recon_dist,target_recon_dist,target_reconstruction_dist
0,9.53674316406e-07,176.372161865,76.7782745361,14.0510954021,1793.50024414,23886,214.281280518,36.3131141663,1821.36682129,1622.91563583,1056,1793.50048828,176.372039795,176.372039795
1,1.26190991523e-06,176.372085571,76.7782745361,14.0512196369,1793.50036621,23886,214.281280518,36.3131141663,1821.36682129,1622.91556812,1056,1793.50048828,176.372039795,176.372039795
2,1.66976997207e-06,176.372253418,76.7782745361,14.0510475811,1793.50024414,23886,214.281280518,36.3131141663,1821.36682129,1622.91572872,1056,1793.50048828,176.372039795,176.372039795
3,2.20945389628e-06,176.372070312,76.7782745361,14.0511547594,1793.50036621,23886,214.281280518,36.3131141663,1821.36682129,1622.91587452,1056,1793.50048828,176.372039795,176.372039795
4,2.92356799036e-06,176.372070312,76.7782745361,14.0511777112,1793.50036621,23886,214.281280518,36.3131141663,1821.36682129,1622.91586607,1056,1793.50048828,176.372039795,176.372039795
5,3.86849023926e-06,176.372131348,76.7782745361,14.0512245817,1793.50024414,23886,214.281280518,36.3131141663,1821.36682129,1622.91557536,1056,1793.50048828,176.372039795,176.372039795
6,5.11881899001e-06,176.37210083,76.7782745361,14.0511196455,1793.50036621,23886,214.281280518,36.3131141663,1821.36682129,1622.91600552,1056,1793.50048828,176.372039795,176.372039795
7,6.77326488585e-06,176.371963501,76.7782745361,14.0512691786,1793.50061035,23886,214.281280518,36.3131141663,1821.36669922,1622.91550237,1056,1793.50048828,176.372039795,176.372039795
8,8.96244182513e-06,176.372024536,76.7782745361,14.0512636178,1793.50024414,23886,214.281280518,36.3131141663,1821.36682129,1622.91540055,1056,1793.50048828,176.372039795,176.372039795
9,1.18591788123e-05,176.371994019,76.7782745361,14.0510086908,1793.50012207,23886,214.281280518,36.3131141663,1821.36682129,1622.91615681,1056,1793.50048828,176.372039795,176.372039795
10,1.56921669259e-05,176.372131348,76.7782745361,14.051310319,1793.50012207,23886,214.281280518,36.3131141663,1821.36682129,1622.91496586,1056,1793.50048828,176.372039795,176.372039795
11,2.07640077861e-05,176.372360229,76.7782745361,14.0509603986,1793.49975586,23886,214.281280518,36.3131141663,1821.36682129,1622.91607894,1056,1793.50048828,176.372039795,176.372039795
12,2.74751109828e-05,176.372268677,76.7782745361,14.0511819906,1793.49951172,23886,214.281280518,36.3131141663,1821.36682129,1622.91499632,1056,1793.50036621,176.372039795,176.372039795
13,3.63553008356e-05,176.372406006,76.7782745361,14.0510263965,1793.49938965,23886,214.281280518,36.3131141663,1821.36682129,1622.91556057,1056,1793.50048828,176.372039795,176.372039795
14,4.81056413264e-05,176.372421265,76.7782745361,14.0508989075,1793.49902344,23886,214.281280518,36.3131141663,1821.36682129,1622.91542605,1056,1793.50048828,176.372039795,176.372039795
15,6.36537952232e-05,176.372711182,76.7782745361,14.0511426613,1793.49902344,23886,214.281280518,36.3131141663,1821.36682129,1622.91456191,1056,1793.50048828,176.372039795,176.372039795
16,8.42272420414e-05,176.372756958,76.7782745361,14.050794633,1793.49780273,23886,214.281280518,36.3131141663,1821.36682129,1622.91478957,1056,1793.50048828,176.372039795,176.372039795
17,0.000111450201075,176.372543335,76.7782745361,11.2431975329,1793.49768066,23886,214.281280518,36.3131141663,1821.36682129,1660.3750933,1056,1793.50048828,176.372039795,176.372039795
18,0.000147471859236,176.369125366,76.7782745361,10.9109840973,1793.47070312,23886,214.281280518,36.3131141663,1821.36682129,1679.46868825,1056,1793.50048828,176.372039795,176.372039795
19,0.000195136017282,176.37348938,76.7782745361,10.8427493678,1793.49536133,23886,214.281280518,36.3131141663,1821.36682129,1693.06208411,1056,1793.50048828,176.372039795,176.372039795
20,0.000258205633145,176.373916626,76.7782745361,10.8726167494,1793.49377441,23886,214.281280518,36.3131141663,1821.36682129,1691.23377533,1056,1793.50048828,176.372039795,176.372039795
21,0.000341659877449,176.374557495,76.7782745361,10.8160561307,1793.49108887,23886,214.281280518,36.3131141663,1821.36682129,1695.09235342,1056,1793.50048828,176.372039795,176.372039795
22,0.000452087260783,176.375289917,76.7782745361,10.7770683899,1793.48791504,23886,214.281280518,36.3131141663,1821.36682129,1697.94761527,1056,1793.50048828,176.372039795,176.372039795
23,0.000598205719143,176.376220703,76.7782745361,10.8212928935,1793.48547363,23886,214.281280518,36.3131141663,1821.36682129,1684.2721107,1056,1793.50048828,176.372039795,176.372039795
24,0.00079155084677,176.377639771,76.7782745361,10.7404323741,1793.47961426,23886,214.281280518,36.3131141663,1821.36682129,1700.69335762,1056,1793.50048828,176.372039795,176.372039795
25,0.00104738678783,176.379425049,76.7782745361,10.7290218885,1793.47338867,23886,214.281280518,36.3131141663,1821.36682129,1702.20943044,1056,1793.50048828,176.372039795,176.372039795
26,0.001385911135,176.382171631,76.7782745361,10.7176900436,1793.4654541,23886,214.281280518,36.3131141663,1821.36682129,1703.0510849,1056,1793.50048828,176.372039795,176.372039795
27,0.00183384947013,176.385726929,76.7782745361,10.6318229962,1793.45251465,23886,214.281280518,36.3131141663,1821.36682129,1712.27154519,1056,1793.50048828,176.372039795,176.372039795
28,0.00242656515911,176.390060425,76.7782745361,10.6247513277,1793.4362793,23886,214.281280518,36.3131141663,1821.36682129,1710.24116871,1056,1793.50048828,176.372039795,176.372039795
29,0.0032108516898,176.396820068,76.7782745361,10.6306071172,1793.41442871,23886,214.281280518,36.3131141663,1821.36682129,1711.66434471,1056,1793.50048828,176.372039795,176.372039795
30,0.00424862606451,176.417480469,76.7782745361,10.6727500349,1793.34802246,23886,214.281280518,36.3131141663,1821.36682129,1712.78664229,1056,1793.50048828,176.372039795,176.372039795
31,0.00562181835994,176.413970947,76.7782745361,10.6536083514,1793.35620117,23886,214.281280518,36.3131141663,1821.36682129,1708.15176006,1056,1793.50048828,176.372039795,176.372039795
