,C,adv_dist,adv_dist_std,bestC,noise_dist,orig_dist,orig_dist_std,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,orig_target_recon_dist_std,recon_dist,recon_dist_std,target_img,target_orig_recon_dist,target_orig_recon_dist_std,target_recon_dist,target_recon_dist_std,target_reconstruction_dist
0,9.53674316406e-07,3.89553356171,0.688691496849,134.429611206,15.997187348,10.4945068359,0.24514837563,3134,3.05323910713,10.7612018585,10.7185726166,0.13010905683,15.358832691,0.123129899878,9112,10.8833456039,0.121338382363,2.09876012802,0.315523862839,1.97051620483
1,1.26190991523e-06,3.34497261047,0.607362627983,134.429611206,15.4982454387,10.71484375,0.224715650082,3134,3.05323910713,10.7612018585,10.7231912613,0.14059099555,14.6751172024,0.118456178439,9112,10.8804149628,0.114884786308,2.01162314415,0.29561072588,1.97051620483
2,1.66976997207e-06,3.86874461174,0.641058266163,134.429611206,15.9036598614,10.4757347107,0.244328930974,3134,3.05323910713,10.7612018585,10.6983804703,0.136108338833,15.3002950825,0.127265160703,9112,10.858546257,0.114376083016,2.04009199142,0.262733399868,1.97051620483
3,2.20945389628e-06,4.05143928528,0.551647424698,134.429611206,16.1560129353,10.521282196,0.303662776947,3134,3.05323910713,10.7612018585,10.7385463715,0.144574508071,15.5369778651,0.138792966523,9112,10.875790596,0.111988417804,2.00903844833,0.346141815186,1.97051620483
4,2.92356799036e-06,3.52995014191,0.562182486057,134.429611206,15.5700290398,10.7336044312,0.228276774287,3134,3.05323910713,10.7612018585,10.7183132172,0.141033053398,14.6735080417,0.120586787407,9112,10.8671426773,0.107897564769,1.95700776577,0.258066266775,1.97051620483
5,3.86849023926e-06,3.94007730484,0.560768902302,134.429611206,16.0856426864,10.4980392456,0.266387015581,3134,3.05323910713,10.7612018585,10.7399349213,0.132561340928,15.5428901977,0.14687963763,9112,10.8683481216,0.116493239999,2.01333332062,0.250895917416,1.97051620483
6,5.11881899001e-06,4.09057807922,0.674985766411,134.429611206,16.0525059644,10.4999399185,0.274024784565,3134,3.05323910713,10.7612018585,10.7500524521,0.130409732461,15.4870377675,0.130957439286,9112,10.8482141495,0.123016163707,2.02307891846,0.285022288561,1.97051620483
7,6.77326488585e-06,4.06929731369,0.567613005638,134.429611206,15.7618316725,10.4427614212,0.267276644707,3134,3.05323910713,10.7612018585,10.7399463654,0.158954411745,15.1707548857,0.144004767148,9112,10.8942680359,0.126864627004,2.04130411148,0.279084801674,1.97051620483
8,8.96244182513e-06,3.89163064957,0.638186514378,134.429611206,16.1016214115,10.527671814,0.243973821402,3134,3.05323910713,10.7612018585,10.7168331146,0.127908200026,15.4592630095,0.138511819709,9112,10.8528585434,0.124960266054,2.06033802032,0.316346526146,1.97051620483
9,1.18591788123e-05,4.06453514099,0.614686965942,134.429611206,15.9769896867,10.4910573959,0.277402997017,3134,3.05323910713,10.7612018585,10.7338829041,0.138795509934,15.4105606386,0.145387331022,9112,10.859126091,0.105974569917,1.97996997833,0.265691816807,1.97051620483
10,1.56921669259e-05,3.98018217087,0.599269628525,134.429611206,16.1858659082,10.5077819824,0.269769459963,3134,3.05323910713,10.7612018585,10.7204227448,0.124551996589,15.5918459836,0.131106274688,9112,10.8680305481,0.105577848852,2.01670598984,0.263612687588,1.97051620483
11,2.07640077861e-05,3.97724080086,0.619526147842,134.429611206,16.138968883,10.5064268112,0.274018257856,3134,3.05323910713,10.7612018585,10.7273588181,0.129329055548,15.5685089356,0.142290494441,9112,10.8722057343,0.115585498512,2.02473425865,0.274352788925,1.97051620483
12,2.74751109828e-05,3.95873498917,0.640214562416,134.429611206,16.0932044499,10.4897413254,0.228800699115,3134,3.05323910713,10.7612018585,10.735543251,0.124614149332,15.508463572,0.123761500177,9112,10.8600578308,0.110104389489,2.01283955574,0.295941025019,1.97051620483
13,3.63553008356e-05,3.35669708252,0.605816662312,134.429611206,15.6115154609,10.7056932449,0.237927436829,3134,3.05323910713,10.7612018585,10.7237882614,0.1293143332,14.662822563,0.12163884829,9112,10.8664073944,0.104143850505,1.99563002586,0.340479165316,1.97051620483
14,4.81056413264e-05,3.95220851898,0.610908210278,134.429611206,15.9332541241,10.5540103912,0.257907748222,3134,3.05323910713,10.7612018585,10.7276906967,0.125999495387,15.2849006512,0.12584245355,9112,10.8701963425,0.112943306565,2.00650167465,0.318320155144,1.97051620483
15,6.36537952232e-05,3.90773367882,0.626360297203,134.429611206,15.9620800519,10.5362796783,0.231245666742,3134,3.05323910713,10.7612018585,10.732219696,0.14603330195,15.3842664156,0.138283077868,9112,10.8550367355,0.0981483161449,1.99596142769,0.309835612774,1.97051620483
16,8.42272420414e-05,3.92545127869,0.594854712486,134.429611206,16.0250679533,10.5126781464,0.243536457419,3134,3.05323910713,10.7612018585,10.7476882935,0.144176647067,15.480253565,0.132052716786,9112,10.8752622604,0.119301095605,2.01822257042,0.307735979557,1.97051620483
17,0.000111450201075,3.02745389938,0.62496984005,134.429611206,15.4513071503,10.82097435,0.205428868532,3134,3.05323910713,10.7612018585,10.7353076935,0.140513584018,14.843425979,0.105216736148,9112,10.8728303909,0.112804457545,1.99979007244,0.277095496655,1.97051620483
18,0.000147471859236,3.90444326401,0.698503017426,134.429611206,16.0838481659,10.4738464355,0.255659520626,3134,3.05323910713,10.7612018585,10.7355947495,0.124222837389,15.4493712183,0.126102366319,9112,10.8583545685,0.119074828923,2.00198888779,0.291821539402,1.97051620483
19,0.000195136017282,3.86878633499,0.698037922382,134.429611206,16.1751656004,10.4833869934,0.264351397753,3134,3.05323910713,10.7612018585,10.7386331558,0.128039717674,15.5848350808,0.135917327207,9112,10.8602867126,0.113920472562,2.03795647621,0.259290248156,1.97051620483
20,0.000258205633145,3.88538432121,0.656002104282,134.429611206,16.2002443164,10.5182571411,0.265296757221,3134,3.05323910713,10.7612018585,10.7247276306,0.140933036804,15.5585201378,0.149638244052,9112,10.8822631836,0.11949390173,2.00785160065,0.30394500494,1.97051620483
21,0.000341659877449,3.54264354706,0.561382651329,134.429611206,15.4240564461,10.7515163422,0.225683167577,3134,3.05323910713,10.7612018585,10.7382411957,0.15118059516,14.5389770756,0.123614909846,9112,10.855890274,0.112342312932,2.04875278473,0.334082663059,1.97051620483
22,0.000452087260783,3.86048102379,0.673982977867,134.429611206,15.9234304291,10.4827804565,0.214637234807,3134,3.05323910713,10.7612018585,10.7509756088,0.135274723172,15.3929691082,0.124061886261,9112,10.8667125702,0.106247529387,2.04630255699,0.307164013386,1.97051620483
