,C,adv_dist,adv_dist_std,bestC,noise_dist,orig_dist,orig_dist_std,orig_img,orig_reconstruction_dist,orig_target_dist,orig_target_recon_dist,orig_target_recon_dist_std,recon_dist,recon_dist_std,target_img,target_orig_recon_dist,target_orig_recon_dist_std,target_recon_dist,target_recon_dist_std,target_reconstruction_dist
0,9.53674316406e-07,2.95385503769,0.482841491699,177.878387451,12.9123871776,7.55052614212,0.455052733421,6192,1.99060702324,7.24177837372,7.49768209457,0.18996527791,12.7233630368,0.148553717113,8110,7.73720598221,0.174042150378,1.99515581131,0.240310028195,2.02612257004
1,1.26190991523e-06,2.85970973969,0.538835167885,177.878387451,12.9220911455,7.66064929962,0.416935324669,6192,1.99060702324,7.24177837372,7.4850487709,0.169456347823,12.7346465915,0.139961384138,8110,7.73266887665,0.253244131804,2.07337212563,0.249135255814,2.02612257004
2,1.66976997207e-06,2.78474497795,0.414369225502,177.878387451,12.8481426516,7.59599924088,0.409586131573,6192,1.99060702324,7.24177837372,7.48746109009,0.179284200072,12.6305322175,0.141821762665,8110,7.69463825226,0.214414104819,2.01662135124,0.278619557619,2.02612257004
3,2.20945389628e-06,2.82259082794,0.496831268072,177.878387451,12.9777017924,7.60191059113,0.439946383238,6192,1.99060702324,7.24177837372,7.46197509766,0.191078782082,12.7434261337,0.158468155773,8110,7.69928455353,0.201693043113,1.99139499664,0.234636515379,2.02612257004
4,2.92356799036e-06,2.87945127487,0.525449812412,177.878387451,12.8162882672,7.64076662064,0.438602238894,6192,1.99060702324,7.24177837372,7.46598005295,0.185503944755,12.519700624,0.121827409343,8110,7.71191358566,0.185101270676,2.00545859337,0.220131769776,2.02612257004
5,3.86849023926e-06,2.90749669075,0.509833216667,177.878387451,12.9537710088,7.59443902969,0.453756421804,6192,1.99060702324,7.24177837372,7.49256944656,0.220438212156,12.5718463662,0.145939033008,8110,7.69256019592,0.195595860481,2.02160692215,0.249796137214,2.02612257004
6,5.11881899001e-06,2.91107034683,0.53007632494,177.878387451,13.4027611388,7.61320066452,0.455018728971,6192,1.99060702324,7.24177837372,7.45135450363,0.174214079976,13.282008978,0.140761540105,8110,7.69309186935,0.214470639825,2.0115814209,0.240328207612,2.02612257004
7,6.77326488585e-06,2.85094356537,0.492267131805,177.878387451,13.1613827427,7.59384298325,0.444824278355,6192,1.99060702324,7.24177837372,7.46095323563,0.196247026324,13.1556229363,0.161443698211,8110,7.7120885849,0.201389506459,2.03965973854,0.282525569201,2.02612257004
8,8.96244182513e-06,2.95889496803,0.478581339121,177.878387451,13.0867985672,7.70309209824,0.375374734402,6192,1.99060702324,7.24177837372,7.47576904297,0.145837917924,12.7517072222,0.125850158315,8110,7.76298666,0.200397640467,2.07683968544,0.258828490973,2.02612257004
9,1.18591788123e-05,2.92352962494,0.534477233887,177.878387451,13.5989104908,7.61866950989,0.510768949986,6192,1.99060702324,7.24177837372,7.46670293808,0.167502447963,13.5685930996,0.136665377637,8110,7.68505144119,0.225763574243,2.0739197731,0.253308713436,2.02612257004
